"time","channel","station","value","g1","g2","g3","g4","g5","g6"
"157","Vertical_up","BK.ORV",-3.05620085847548e-07,-1.77644949751499e-09,-9.72055551172053e-10,1.1140824005397e-09,-2.75507203220648e-09,2.31536305027246e-09,1.73601938915631e-09
"158","Vertical_up","BK.ORV",-2.82494549494534e-07,-1.09210280103403e-09,-5.67395440100488e-10,1.12722626158684e-09,-1.79713756148105e-09,1.86164511061679e-09,1.39582948228291e-09
"159","Vertical_up","BK.ORV",-2.2948121149714e-07,-5.06535001339945e-10,-2.25391315697099e-10,1.09018051184131e-09,-9.62925080263879e-10,1.29334627733969e-09,9.69728792247341e-10
"160","Vertical_up","BK.ORV",-1.55501571223457e-07,-5.68745282235666e-11,3.42014705949459e-11,1.00915830258669e-09,-3.1193787358909e-10,6.75099109426561e-10,5.06177700049568e-10
"161","Vertical_up","BK.ORV",-7.20339287427518e-08,2.371025883328e-10,2.01729793029512e-10,8.92944326057431e-10,1.21152825035689e-10,6.93282295675901e-11,5.1981114033522e-11
"162","Vertical_up","BK.ORV",1.19499083642925e-08,3.72871943767974e-10,2.77402452913738e-10,7.51959682812401e-10,3.2698570815619e-10,-4.69030281883308e-10,-3.51670837692195e-10
"163","Vertical_up","BK.ORV",8.99801601114375e-08,3.63532574659963e-10,2.70196756268172e-10,5.97276637462459e-10,3.19677819585053e-10,-8.96558591987842e-10,-6.72224210808936e-10
"164","Vertical_up","BK.ORV",1.54043618370008e-07,2.34947997722881e-10,1.96094079638329e-10,4.39666917321973e-10,1.33075769084361e-10,-1.18397238627052e-09,-8.877221300346e-10
"165","Vertical_up","BK.ORV",1.94400406984595e-07,2.20302224942176e-11,7.58667280754554e-11,2.88750068315635e-10,-1.84391555298156e-10,-1.3173474295981e-09,-9.87724443373321e-10
"166","Vertical_up","BK.ORV",2.04519880333608e-07,-2.35436055528326e-10,-6.73525555377744e-11,1.52313952083654e-10,-5.75690744571962e-10,-1.29805110985116e-09,-9.73256394737881e-10
"167","Vertical_up","BK.ORV",1.86404687611523e-07,-4.97032147370969e-10,-2.10491923772754e-10,3.58830270530453e-11,-9.81408375493999e-10,-1.14140845001097e-09,-8.55808422758029e-10
"168","Vertical_up","BK.ORV",1.47821888411801e-07,-7.25617499564942e-10,-3.32734676535246e-10,-5.74328768773152e-11,-1.3456347882583e-09,-8.74139887324121e-10,-6.55415051670196e-10
"169","Vertical_up","BK.ORV",9.5700563754659e-08,-8.90572560951147e-10,-4.17298446824683e-10,-1.26845621770154e-10,-1.6209772355015e-09,-5.30817813853945e-10,-3.97998066373036e-10
"170","Vertical_up","BK.ORV",3.4905623114142e-08,-9.70126184336104e-10,-4.52668463176864e-10,-1.73626769574858e-10,-1.77230734007454e-09,-1.49843361351292e-10,-1.12349974925784e-10
"171","Vertical_up","BK.ORV",-2.84382616082807e-08,-9.5263580301293e-10,-4.33220435599742e-10,-2.00737523222043e-10,-1.77901233389968e-09,2.30497371310461e-10,1.72822964285205e-10
"172","Vertical_up","BK.ORV",-8.63149422140905e-08,-8.3680570573736e-10,-3.59235672959314e-10,-2.12377148515096e-10,-1.63569087846638e-09,5.75473221894979e-10,4.31479923216523e-10
"173","Vertical_up","BK.ORV",-1.29385595226467e-07,-6.3094317908256e-10,-2.36375583284272e-10,-2.13465382814588e-10,-1.35140518267322e-09,8.56588023766032e-10,6.42254966279231e-10
"174","Vertical_up","BK.ORV",-1.5238985510201e-07,-3.51436464682734e-10,-7.47290142967045e-11,-2.09088290244125e-10,-9.47730848954818e-10,1.0534001794039e-09,7.89821335263475e-10
"175","Vertical_up","BK.ORV",-1.55613455813731e-07,-2.06708245075039e-11,1.1243798171286e-10,-2.03956068678274e-10,-4.55901428554225e-10,1.15451541153748e-09,8.65635797061284e-10
"176","Vertical_up","BK.ORV",-1.43396965946332e-07,3.35397123412272e-10,3.10100904207394e-10,-2.01935610233627e-10,8.66402667110718e-11,1.15782042974002e-09,8.68113842860813e-10
"177","Vertical_up","BK.ORV",-1.20133535311638e-07,6.89780542595801e-10,5.02934350942877e-10,-2.05725739973795e-10,6.39953494537855e-10,1.06996334380287e-09,8.02240111031278e-10
"178","Vertical_up","BK.ORV",-9.01515908339556e-08,1.0168919702122e-09,6.76680561208505e-10,-2.16719752753708e-10,1.16523370451129e-09,9.05073753465015e-10,6.78608732417514e-10
"179","Vertical_up","BK.ORV",-5.59393122693438e-08,1.29465484010485e-09,8.19314852500497e-10,-2.35037799501746e-10,1.62805291063169e-09,6.82833698225447e-10,5.11976961690388e-10
"180","Vertical_up","BK.ORV",-1.81324701286925e-08,1.5061291513054e-09,9.21917608003997e-10,-2.59661468630183e-10,2.00094107018014e-09,4.2615523104503e-10,3.19523862055889e-10
"1","North","BK.ORV",-8.75961231166672e-09,-7.17539140346561e-13,1.27123090259846e-12,-6.23182983330021e-13,1.16039620156653e-12,4.74925442611401e-13,5.17787704658904e-13
"2","North","BK.ORV",-8.44417739393788e-09,-4.55975360393265e-12,8.0726138480475e-12,-3.95319959288465e-12,7.36593825114053e-12,3.00392529606184e-12,3.27544607741762e-12
"3","North","BK.ORV",-6.75724027721199e-09,-1.43121981302395e-11,2.53212354150804e-11,-1.23821003054377e-11,2.30962141206848e-11,9.37860934508741e-12,1.02303300904363e-11
"4","North","BK.ORV",-5.26186846665908e-09,-3.06177803925753e-11,5.41408267399135e-11,-2.64267921291189e-11,4.93701162672561e-11,1.99490076441874e-11,2.1778705010206e-11
"5","North","BK.ORV",-3.17612344299217e-09,-5.13948679173127e-11,9.08593636367992e-11,-4.42543501019226e-11,8.28450669371957e-11,3.32905443673337e-11,3.639469577555e-11
"6","North","BK.ORV",-1.40999289355157e-09,-7.26943093969971e-11,1.28536825115538e-10,-6.24525806987918e-11,1.17215635179034e-10,4.68117919666554e-11,5.12807476263697e-11
"7","North","BK.ORV",1.34391120590372e-09,-8.96966755678545e-11,1.58713964142254e-10,-7.69005354914206e-11,1.44800206606973e-10,5.74301068690758e-11,6.30848174165068e-11
"8","North","BK.ORV",4.35994096502847e-09,-9.7703052171741e-11,1.73132485761444e-10,-8.36126383750466e-11,1.58093294014705e-10,6.22173619431282e-11,6.85910993727072e-11
"9","North","BK.ORV",8.44069317717753e-09,-9.29980735306011e-11,1.65226753533156e-10,-7.9459721956629e-11,1.51108446831537e-10,5.89319967144809e-11,6.52980189849084e-11
"10","North","BK.ORV",1.20999681718284e-08,-7.34920417244503e-11,1.31239246106278e-10,-6.26988741302379e-11,1.20385380415451e-10,4.63833246168036e-11,5.182485174307e-11
"11","North","BK.ORV",1.53954810736033e-08,-3.90848978601245e-11,7.08696624977089e-11,-3.32724726787907e-11,6.55846772235573e-11,2.46064589339391e-11,2.81211771799045e-11
"12","North","BK.ORV",1.69365440384494e-08,8.26583226049871e-12,-1.25747014752582e-11,7.13671420585216e-12,-1.0359662512871e-11,-5.14221401403872e-12,-4.51491146203845e-12
"13","North","BK.ORV",1.74294982191152e-08,6.47550062908302e-11,-1.12507529185152e-10,5.52843529781753e-11,-1.01517591607118e-10,-4.05393319042123e-11,-4.35827603885874e-11
"14","North","BK.ORV",1.63743394633397e-08,1.25168827230021e-10,-2.19801763366971e-10,1.06742652094296e-10,-1.99615649639181e-10,-7.84570012793911e-11,-8.56510648921556e-11
"15","North","BK.ORV",1.49814980698408e-08,1.83482167903901e-10,-3.23825308346281e-10,1.56417874261386e-10,-2.94969109653651e-10,-1.15289662935023e-10,-1.26713400261507e-10
"16","North","BK.ORV",1.28322374467426e-08,2.33536736928579e-10,-4.13636481731898e-10,1.99129660608802e-10,-3.77568938196618e-10,-1.47313067456833e-10,-1.62591047697225e-10
"17","North","BK.ORV",1.06341680723532e-08,2.69721993868154e-10,-4.79192869950835e-10,2.30173369004968e-10,-4.38187138048689e-10,-1.71050290225462e-10,-1.89352813672936e-10
"18","North","BK.ORV",7.41973898672224e-09,2.87582069457981e-10,-5.12434518206244e-10,2.45802804230063e-10,-4.69371931026583e-10,-1.83619636336286e-10,-2.03719851964955e-10
"19","North","BK.ORV",3.71862834040698e-09,2.84284059583982e-10,-5.08127456965798e-10,2.43592203772879e-10,-4.66228207227045e-10,-1.83037715501134e-10,-2.03419265202086e-10
"20","North","BK.ORV",-8.90288163791418e-10,2.58902545907298e-10,-4.64390414541927e-10,2.2265811974282e-10,-4.26913168860321e-10,-1.68445158402426e-10,-1.87447141931422e-10
"21","North","BK.ORV",-5.28644230981548e-09,2.12495784741828e-10,-3.82866328315846e-10,1.83739036324126e-10,-3.52813191013717e-10,-1.40222460330202e-10,-1.56204828785123e-10
"22","North","BK.ORV",-9.65808774555600e-09,1.47975459513516e-10,-2.68538816624746e-10,1.29134561185668e-10,-2.48399537914537e-10,-9.9975042555171e-11,-1.11484631923976e-10
"23","North","BK.ORV",-1.31176760351123e-08,6.9799970910099e-11,-1.29230600577999e-10,6.25056410360171e-11,-1.20788995336877e-10,-5.03838512808764e-11,-5.63014925581740e-11
"24","North","BK.ORV",-1.61114836426093e-08,-1.64613864045939e-11,2.5147929475274e-11,-1.14522291174048e-11,2.09353173663503e-11,5.05919546234124e-12,5.40708645339068e-12
"25","North","BK.ORV",-1.79748069983545e-08,-1.04639517492761e-10,1.83511138887132e-10,-8.74340066753875e-11,1.66564309750349e-10,6.23882371390393e-11,6.91676363012336e-11
"26","North","BK.ORV",-1.92087215705804e-08,-1.88498163646257e-10,3.34572281439118e-10,-1.6000273188017e-10,3.05670919214507e-10,1.17523415219412e-10,1.30388726191609e-10
"27","North","BK.ORV",-1.93379959253333e-08,-2.62239574621292e-10,4.67782218815084e-10,-2.24063695888406e-10,4.28490588353501e-10,1.66612563152794e-10,1.84759196569017e-10
"28","North","BK.ORV",-1.91504532614779e-08,-3.20944229278589e-10,5.74150446502527e-10,-2.75280133794647e-10,5.26691779534444e-10,2.06324738662821e-10,2.2858759476973e-10
"29","North","BK.ORV",-1.84705356350526e-08,-3.60916206034209e-10,6.46890009052018e-10,-3.10391393418493e-10,5.93978874001227e-10,2.34080287803344e-10,2.59060652318251e-10
"30","North","BK.ORV",-1.79208335421737e-08,-3.79914997668263e-10,6.81850580577275e-10,-3.27413581115995e-10,6.26494023789189e-10,2.48214827012327e-10,2.74413217280171e-10
"31","North","BK.ORV",-1.67652740011144e-08,-3.77263125984958e-10,6.77723211700532e-10,-3.25724013980547e-10,6.23005370761926e-10,2.48075661714533e-10,2.74009719279172e-10
"32","North","BK.ORV",-1.51195216764487e-08,-3.5382719447725e-10,6.36016168531686e-10,-3.06037221614538e-10,5.84884545922807e-10,2.34044303865439e-10,2.58340196579073e-10
"33","North","BK.ORV",-1.24310747890799e-08,-3.11883782625451e-10,5.60811716709814e-10,-2.70287702805662e-10,5.15880163846553e-10,2.07482138354452e-10,2.28937984184498e-10
"34","North","BK.ORV",-9.40459532715522e-09,-2.54877570553423e-10,4.58331412113365e-10,-2.21419890596542e-10,4.21718633265881e-10,1.70587618342223e-10,1.882179539145e-10
"35","North","BK.ORV",-6.04093566593897e-09,-1.87114440962003e-10,3.36338240298524e-10,-1.63125813392355e-10,3.09538331446984e-10,1.26200332384612e-10,1.39267515564174e-10
"36","North","BK.ORV",-3.07473711871923e-09,-1.13364516312581e-10,2.03460931220085e-10,-9.95187526886805e-11,1.8728813066627e-10,7.75263368114797e-11,8.55719109932758e-11
"37","North","BK.ORV",-2.87123370436077e-10,-4.1312735730977e-11,6.68472160782567e-11,-3.77694585833507e-11,5.86749098240684e-11,3.4409255795697e-11,3.57129137484396e-11
"38","North","BK.ORV",5.38994527601779e-10,4.2314107348354e-12,-7.70200035233307e-11,1.2802147983577e-12,-1.00702094670559e-10,4.53895941580881e-11,2.80585675598405e-11
"39","North","BK.ORV",-2.10028084176006e-09,-2.97765798860011e-11,-2.50144396075835e-10,-7.97049903286071e-12,-3.64723301790352e-10,2.08567850265425e-10,1.40608795022991e-10
"40","North","BK.ORV",-8.23681177536724e-09,-2.03806055299763e-10,-4.8256810785323e-10,-2.73029638549754e-11,-8.29411837844465e-10,5.43540010358413e-10,3.94689417583083e-10
"41","North","BK.ORV",-1.61052594408538e-08,-5.54205768332121e-10,-7.94721597332904e-10,8.08576899086537e-11,-1.56493837073084e-09,8.56672922557085e-10,6.48184774321241e-10
"42","North","BK.ORV",-2.51385459166026e-08,-1.06264835842509e-09,-1.17913960389707e-09,4.32188560409403e-10,-2.56443771880018e-09,8.86434208251823e-10,6.98924978873534e-10
"43","North","BK.ORV",-3.17103370180535e-08,-1.62138645580013e-09,-1.57853441957054e-09,9.95114770445485e-10,-3.68134326554458e-09,5.38543538571033e-10,4.63640159225299e-10
"44","North","BK.ORV",-3.24832153900751e-08,-2.04229772644766e-09,-1.88787588987981e-09,1.63365222344409e-09,-4.63013337236021e-09,-1.30523800430545e-10,-2.76957800704418e-11
"45","North","BK.ORV",-2.55635184511229e-08,-2.10557774652548e-09,-1.97976127627312e-09,2.17608778522036e-09,-5.05147315611156e-09,-1.02341403207458e-09,-7.11045308284299e-10
"46","North","BK.ORV",-9.97691090102337e-09,-1.61171117259536e-09,-1.73310334664127e-09,2.41747376577669e-09,-4.58924343619333e-09,-2.00069626913297e-09,-1.4866622746398e-09
"47","North","BK.ORV",1.49592832209516e-08,-4.55151694295881e-10,-1.07565661146662e-09,2.163408715038e-09,-3.00770934212546e-09,-2.85670992503414e-09,-2.19965110982026e-09
"48","North","BK.ORV",4.61466610641347e-08,1.30652993604989e-09,-2.60338798303724e-11,1.31916542329984e-09,-3.11197115525734e-10,-3.35928745079319e-09,-2.66841079981602e-09
"49","North","BK.ORV",8.06861409976586e-08,3.44535148412787e-09,1.29789762134919e-09,-5.47073039879244e-11,3.22381712020104e-09,-3.3454720914589e-09,-2.7570484870734e-09
"50","North","BK.ORV",1.14650746625183e-07,5.62167586765635e-09,2.70836070969922e-09,-1.75146603239455e-09,7.11864654616682e-09,-2.79915982687906e-09,-2.43710101933133e-09
"51","North","BK.ORV",1.44315199498528e-07,7.47450684427387e-09,3.99666513298845e-09,-3.49204502257531e-09,1.08186973823517e-08,-1.82636662586309e-09,-1.77338469758667e-09
"52","North","BK.ORV",1.65788659361919e-07,8.69679523693066e-09,4.97592159148419e-09,-5.01362299829242e-09,1.38074891051556e-08,-5.60252043686096e-10,-8.5498133293075e-10
"53","North","BK.ORV",1.7607087460538e-07,9.06375928785023e-09,5.49864118446989e-09,-6.10312881753377e-09,1.56565909872053e-08,8.9324485788647e-10,2.45885371295055e-10
"54","North","BK.ORV",1.71237512771618e-07,8.42403430627492e-09,5.45355844100348e-09,-6.58295344831566e-09,1.60208159452058e-08,2.43812636606464e-09,1.46161662197832e-09
"55","North","BK.ORV",1.49110541555364e-07,6.70005248685066e-09,4.76744198900429e-09,-6.31569738169475e-09,1.46466391744529e-08,3.94883143167182e-09,2.69920196656921e-09
"56","North","BK.ORV",1.07989072551886e-07,3.92089123137927e-09,3.42571565894961e-09,-5.23842150350868e-09,1.14320567950056e-08,5.23760264294492e-09,3.81414970245503e-09
"57","North","BK.ORV",4.93354068801223e-08,2.6424266339955e-10,1.49946086717747e-09,-3.38364242684528e-09,6.50584778778712e-09,6.05432143389351e-09,4.60817577590611e-09
"58","North","BK.ORV",-2.21912911269164e-08,-3.91513002947097e-09,-8.34055345349231e-10,-8.92075756654524e-10,2.91744322642534e-10,6.15409798545046e-09,4.87887421265125e-09
"59","North","BK.ORV",-9.84475337228629e-08,-8.10174877126939e-09,-3.29559890920617e-09,1.96701143092237e-09,-6.49272474831209e-09,5.41963094489555e-09,4.51370030356691e-09
"60","North","BK.ORV",-1.69266354378772e-07,-1.17247038216236e-08,-5.55972319329227e-09,4.81424838374016e-09,-1.29776056861067e-08,3.95695607416694e-09,3.56759479329415e-09
"61","North","BK.ORV",-2.24139530621653e-07,-1.43228592705927e-08,-7.34784528687204e-09,7.26050597590569e-09,-1.83888057898734e-08,2.05546093701982e-09,2.23941809224384e-09
"62","North","BK.ORV",-2.55304050434257e-07,-1.56586572586181e-08,-8.49671352087222e-09,9.04159108156703e-09,-2.22380795533076e-08,2.7715302178337e-11,7.55084553343247e-10
"63","North","BK.ORV",-2.59185121472202e-07,-1.57159258929389e-08,-8.9537685416895e-09,1.00685490938058e-08,-2.43336166299879e-08,-1.89765451332105e-09,-7.28833528891309e-10
"64","North","BK.ORV",-2.37446322581097e-07,-1.46403324639954e-08,-8.7036880425857e-09,1.03549886900573e-08,-2.46503069275509e-08,-3.54610260879944e-09,-2.17534426082258e-09
"65","North","BK.ORV",-1.93749379972532e-07,-1.27011587484201e-08,-7.67905340333652e-09,9.92080557312009e-09,-2.31836760843901e-08,-4.73124469119794e-09,-3.69311672088729e-09
"66","North","BK.ORV",-1.32363797427301e-07,-1.0247971617405e-08,-5.74420557610282e-09,8.75057779193097e-09,-1.98905288238381e-08,-5.29301449147947e-09,-5.38761211144457e-09
"67","North","BK.ORV",-5.78950117495125e-08,-7.61649886471363e-09,-2.81246939629711e-09,6.81917483844261e-09,-1.47754495808593e-08,-5.28112298661147e-09,-6.99145767439767e-09
"68","North","BK.ORV",2.40536848475156e-08,-5.06508295332324e-09,9.84612717147355e-10,4.21059754324766e-09,-8.08674414856577e-09,-5.02673514554397e-09,-7.80523553149015e-09
"69","North","BK.ORV",1.05703119399206e-07,-2.76191473841119e-09,5.22150653237004e-09,1.22670597030067e-09,-4.39332395494002e-10,-4.83626369799499e-09,-7.30496187489401e-09
"70","North","BK.ORV",1.74100261627972e-07,-7.03443661981806e-10,9.25632680976642e-09,-1.74029739650809e-09,7.32075019738753e-09,-4.73099733345345e-09,-5.5834334060829e-09
"71","North","BK.ORV",2.16983820478054e-07,1.3865494278981e-09,1.23631255131436e-08,-4.45259401310268e-09,1.43554656377108e-08,-4.68856537665183e-09,-2.97663603935811e-09
"72","North","BK.ORV",2.22442917227906e-07,4.09337228669703e-09,1.36980296366247e-08,-6.83054812531263e-09,1.98142375887322e-08,-4.89069660008994e-09,3.52769454114243e-10
"73","North","BK.ORV",1.8363822885257e-07,8.2943448472303e-09,1.22174240003922e-08,-8.80607761768837e-09,2.27030394711394e-08,-5.4675943868266e-09,4.23208691782257e-09
"74","North","BK.ORV",1.00897083936382e-07,1.48323411061516e-08,7.03630502792898e-09,-1.0312737761386e-08,2.21183863969488e-08,-6.03692640296247e-09,8.0489892454611e-09
"75","North","BK.ORV",-1.41332026586961e-08,2.36023657216266e-08,-1.61199227960534e-09,-1.13335011044954e-08,1.79045056678607e-08,-5.57664073210749e-09,1.06961910697906e-08
"76","North","BK.ORV",-1.44922199278203e-07,3.27948479938209e-08,-1.16215461956327e-08,-1.1875251188756e-08,1.12395028526243e-08,-2.98828453069946e-09,1.13632335539159e-08
"77","North","BK.ORV",-2.70899488182044e-07,3.97894808562499e-08,-1.99096719188283e-08,-1.19067164413198e-08,4.25726913777358e-09,2.07931518906287e-09,1.05006087975323e-08
"78","North","BK.ORV",-3.74564485055238e-07,4.30238736514808e-08,-2.43925242544517e-08,-1.12695937017092e-08,-1.18524964272203e-09,9.1447161277383e-09,9.3603377247473e-09
"79","North","BK.ORV",-4.38847717003732e-07,4.22843695122714e-08,-2.45212656034715e-08,-9.62585306507054e-09,-4.13280645642127e-09,1.71957803887699e-08,8.52258758002453e-09
"80","North","BK.ORV",-4.51400819869922e-07,3.76621306914666e-08,-2.04438952750457e-08,-6.61956525831648e-09,-4.30186894485510e-09,2.44102101140421e-08,7.35595797820628e-09
"81","North","BK.ORV",-4.10675287609112e-07,2.9248917411606e-08,-1.2693600122348e-08,-2.28749338399022e-09,-1.9406610985846e-09,2.81010330885454e-08,4.57298717453432e-09
"82","North","BK.ORV",-3.20414425580694e-07,1.74753784336846e-08,-2.313208472698e-09,2.60493059947457e-09,2.21219395520472e-09,2.5962763732124e-08,-8.49955633642695e-10
"83","North","BK.ORV",-1.76232164874354e-07,3.20739815823814e-09,9.30280208246023e-09,6.75869496458605e-09,7.16414340585961e-09,1.78243842344699e-08,-8.6115438260604e-09
"84","North","BK.ORV",1.45681515773303e-08,-1.23971562509264e-08,2.06469688307513e-08,9.16011262918767e-09,1.18534049360972e-08,6.22848800922443e-09,-1.66679065734579e-08
"85","North","BK.ORV",2.36150354806214e-07,-2.81268350706675e-08,3.02343237878855e-08,9.91219457977593e-09,1.51426991216478e-08,-5.27645468720439e-09,-2.2457113189588e-08
"86","North","BK.ORV",4.71514589780019e-07,-4.27754577017069e-08,3.68055161021019e-08,9.89715904294644e-09,1.60538130784476e-08,-1.48864164541123e-08,-2.49346967258659e-08
"87","North","BK.ORV",7.01785409530737e-07,-5.49670793339657e-08,3.96213391993443e-08,9.47700675792213e-09,1.432394017635e-08,-2.26813481715256e-08,-2.46616811480838e-08
"88","North","BK.ORV",9.0076736090514e-07,-6.33418705113436e-08,3.84982984897699e-08,8.35676701815951e-09,1.03637946155388e-08,-2.82752555965932e-08,-2.19868424700614e-08
